TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
T01733,C6669,Female,24,Lucknow,Books,4,3572,2023-06-16,Cash,14288,2023-06,Friday,18-25
T01734,C9501,Male,38,Mumbai,Groceries,3,4790,2023-07-31,Wallet,14370,2023-07,Monday,26-40
T01735,C5653,Female,41,Ahmedabad,Sports,1,4755,2023-03-19,Wallet,4755,2023-03,Sunday,41-60
T01736,C2292,Female,57,Ahmedabad,Sports,1,4350,2023-03-19,Cash,4350,2023-03,Sunday,41-60
T01737,C5105,Female,34,Bengaluru,Fashion,4,2230,2023-10-29,Cash,8920,2023-10,Sunday,26-40
T01738,C4216,Female,29,Pune,Beauty,4,1431,2023-06-03,Card,5724,2023-06,Saturday,26-40
T01739,C5496,Other,53,Bengaluru,Furniture,2,3223,2023-10-21,Upi,6446,2023-10,Saturday,41-60
T01740,C3050,Female,34,Kolkata,Furniture,1,3928,2023-04-13,Wallet,3928,2023-04,Thursday,26-40
T01741,C5961,Male,33,Ahmedabad,Beauty,5,2051,2023-10-15,Wallet,10255,2023-10,Sunday,26-40
T01742,C9740,Female,35,Mumbai,Fashion,5,1180,2023-02-15,Upi,5900,2023-02,Wednesday,26-40
T01743,C2530,Other,48,Delhi,Sports,2,224,2023-08-13,Wallet,448,2023-08,Sunday,41-60
T01744,C9234,Other,57,Pune,Sports,4,2399,2023-05-06,Card,9596,2023-05,Saturday,41-60
T01745,C3762,Other,39,Kolkata,Books,1,2347,2023-06-17,Upi,2347,2023-06,Saturday,26-40
T01746,C3526,Male,41,Jaipur,Sports,4,800,2023-10-21,Cash,3200,2023-10,Saturday,41-60
T01747,C3804,Male,29,Mumbai,Beauty,1,2147,2023-10-07,Wallet,2147,2023-10,Saturday,26-40
T01748,C6531,Female,49,Chennai,Furniture,2,4546,2023-12-05,Wallet,9092,2023-12,Tuesday,41-60
T01749,C1674,Male,45,Pune,Beauty,3,2523,2023-05-14,Cash,7569,2023-05,Sunday,41-60
T01750,C1464,Male,31,Chennai,Groceries,2,2865,2023-10-13,Wallet,5730,2023-10,Friday,26-40
T01751,C2330,Female,44,Lucknow,Books,4,4778,2023-09-29,Wallet,19112,2023-09,Friday,41-60
T01752,C1744,Male,62,Jaipur,Books,4,3332,2023-05-30,Wallet,13328,2023-05,Tuesday,60+
T01753,C5336,Female,66,Lucknow,Beauty,3,416,2023-12-20,Upi,1248,2023-12,Wednesday,60+
T01754,C4453,Female,41,Hyderabad,Furniture,3,2346,2023-01-12,Cash,7038,2023-01,Thursday,41-60
T01755,C7825,Male,41,Delhi,Books,3,3063,2023-03-13,Card,9189,2023-03,Monday,41-60
T01756,C1496,Male,43,Lucknow,Fashion,4,2301,2023-02-04,Card,9204,2023-02,Saturday,41-60
T01757,C9159,Female,35,Kolkata,Groceries,2,2152,2023-12-25,Cash,4304,2023-12,Monday,26-40
T01758,C9938,Male,46,Mumbai,Electronics,5,201,2023-12-31,Upi,1005,2023-12,Sunday,41-60
T01759,C5745,Female,29,Jaipur,Electronics,3,1118,2023-06-10,Cash,3354,2023-06,Saturday,26-40
T01760,C5949,Male,54,Kolkata,Sports,1,2614,2023-07-04,Cash,2614,2023-07,Tuesday,41-60
T01761,C8912,Other,26,Mumbai,Groceries,4,4756,2023-08-17,Cash,19024,2023-08,Thursday,26-40
T01762,C5012,Male,54,Delhi,Furniture,4,2729,2023-04-20,Upi,10916,2023-04,Thursday,41-60
T01763,C7653,Other,61,Pune,Beauty,2,2266,2023-04-05,Cash,4532,2023-04,Wednesday,60+
T01764,C5873,Male,32,Kolkata,Beauty,2,1564,2023-06-14,Upi,3128,2023-06,Wednesday,26-40
T01765,C8430,Female,70,Ahmedabad,Beauty,3,3735,2023-08-28,Card,11205,2023-08,Monday,60+
T01766,C2195,Other,24,Lucknow,Fashion,4,3890,2023-04-27,Cash,15560,2023-04,Thursday,18-25
T01767,C1981,Other,64,Mumbai,Sports,1,241,2023-08-24,Wallet,241,2023-08,Thursday,60+
T01768,C3589,Female,35,Kolkata,Sports,3,3703,2023-07-05,Card,11109,2023-07,Wednesday,26-40
T01769,C8202,Other,69,Kolkata,Groceries,2,172,2023-06-20,Cash,344,2023-06,Tuesday,60+
T01770,C7809,Male,33,Bengaluru,Fashion,1,3921,2023-04-12,Cash,3921,2023-04,Wednesday,26-40
T01771,C8933,Female,53,Jaipur,Electronics,2,403,2023-12-13,Cash,806,2023-12,Wednesday,41-60
T01772,C8609,Other,45,Delhi,Sports,3,3038,2023-12-27,Cash,9114,2023-12,Wednesday,41-60
T01773,C4342,Male,42,Jaipur,Sports,1,4033,2023-05-13,Upi,4033,2023-05,Saturday,41-60
T01774,C6573,Other,30,Hyderabad,Groceries,2,4659,2023-05-11,Upi,9318,2023-05,Thursday,26-40
T01775,C3353,Female,27,Bengaluru,Sports,4,1884,2023-11-06,Upi,7536,2023-11,Monday,26-40
T01776,C6121,Male,69,Kolkata,Groceries,4,3447,2023-01-12,Wallet,13788,2023-01,Thursday,60+
T01777,C6231,Male,65,Hyderabad,Books,3,579,2023-03-13,Card,1737,2023-03,Monday,60+
T01778,C6658,Male,27,Jaipur,Beauty,1,4847,2023-03-03,Card,4847,2023-03,Friday,26-40
T01779,C7532,Female,48,Delhi,Fashion,2,751,2023-11-25,Card,1502,2023-11,Saturday,41-60
T01780,C3142,Male,69,Ahmedabad,Electronics,2,2364,2023-07-30,Upi,4728,2023-07,Sunday,60+
T01781,C7070,Male,18,Lucknow,Electronics,4,4617,2023-08-07,Upi,18468,2023-08,Monday,18-25
T01782,C9437,Female,29,Hyderabad,Books,3,2672,2023-07-22,Card,8016,2023-07,Saturday,26-40
T01783,C2739,Other,44,Hyderabad,Sports,1,624,2023-09-07,Card,624,2023-09,Thursday,41-60
T01784,C6228,Other,49,Kolkata,Sports,4,3708,2023-01-25,Cash,14832,2023-01,Wednesday,41-60
T01785,C4960,Other,26,Kolkata,Groceries,4,1572,2023-09-28,Upi,6288,2023-09,Thursday,26-40
T01786,C8642,Other,58,Chennai,Fashion,5,2213,2023-01-31,Card,11065,2023-01,Tuesday,41-60
T01787,C3007,Other,51,Jaipur,Books,4,2362,2023-09-20,Card,9448,2023-09,Wednesday,41-60
T01788,C5382,Female,52,Pune,Books,2,2226,2023-07-11,Wallet,4452,2023-07,Tuesday,41-60
T01789,C8366,Other,64,Chennai,Groceries,3,4154,2023-01-09,Card,12462,2023-01,Monday,60+
T01790,C5061,Female,38,Mumbai,Beauty,4,1142,2023-10-17,Cash,4568,2023-10,Tuesday,26-40
T01791,C3308,Female,68,Delhi,Furniture,5,1963,2023-08-12,Card,9815,2023-08,Saturday,60+
T01792,C2586,Male,49,Kolkata,Sports,4,1529,2023-01-17,Cash,6116,2023-01,Tuesday,41-60
T01793,C1829,Male,37,Kolkata,Electronics,2,1303,2023-09-16,Upi,2606,2023-09,Saturday,26-40
T01794,C5754,Male,34,Ahmedabad,Beauty,1,506,2023-06-17,Wallet,506,2023-06,Saturday,26-40
T01795,C7293,Female,53,Ahmedabad,Electronics,1,2006,2023-10-03,Cash,2006,2023-10,Tuesday,41-60
T01796,C7850,Other,54,Jaipur,Books,1,1037,2023-09-09,Cash,1037,2023-09,Saturday,41-60
T01797,C5067,Other,21,Jaipur,Groceries,2,415,2023-05-25,Card,830,2023-05,Thursday,18-25
T01798,C3616,Female,43,Delhi,Groceries,2,1609,2023-10-22,Wallet,3218,2023-10,Sunday,41-60
T01799,C6364,Male,24,Ahmedabad,Beauty,3,4251,2023-06-20,Card,12753,2023-06,Tuesday,18-25
T01800,C6123,Male,62,Jaipur,Sports,5,3707,2023-11-21,Card,18535,2023-11,Tuesday,60+
T01801,C4110,Female,28,Jaipur,Groceries,1,4850,2023-02-04,Wallet,4850,2023-02,Saturday,26-40
T01802,C3610,Male,21,Chennai,Electronics,2,2699,2023-02-08,Card,5398,2023-02,Wednesday,18-25
T01803,C9163,Female,31,Ahmedabad,Electronics,1,443,2023-10-17,Card,443,2023-10,Tuesday,26-40
T01804,C9433,Male,70,Lucknow,Books,3,4633,2023-02-17,Card,13899,2023-02,Friday,60+
T01805,C8648,Female,34,Kolkata,Beauty,4,1967,2023-10-13,Upi,7868,2023-10,Friday,26-40
T01806,C9171,Other,48,Delhi,Electronics,5,598,2023-02-27,Cash,2990,2023-02,Monday,41-60
T01807,C6055,Other,58,Hyderabad,Furniture,1,2222,2023-09-30,Cash,2222,2023-09,Saturday,41-60
T01808,C9148,Other,24,Ahmedabad,Groceries,4,2208,2023-03-23,Card,8832,2023-03,Thursday,18-25
T01809,C1379,Female,46,Delhi,Sports,4,232,2023-09-20,Upi,928,2023-09,Wednesday,41-60
T01810,C2475,Male,65,Delhi,Beauty,3,2994,2023-02-14,Wallet,8982,2023-02,Tuesday,60+
T01811,C7442,Male,39,Pune,Electronics,3,4527,2023-10-21,Wallet,13581,2023-10,Saturday,26-40
T01812,C9281,Male,34,Bengaluru,Furniture,4,466,2023-08-28,Wallet,1864,2023-08,Monday,26-40
T01813,C8491,Male,41,Chennai,Groceries,1,2022,2023-11-09,Card,2022,2023-11,Thursday,41-60
T01814,C4944,Male,41,Delhi,Fashion,4,2964,2023-11-29,Card,11856,2023-11,Wednesday,41-60
T01815,C4524,Other,53,Delhi,Books,2,994,2023-04-08,Cash,1988,2023-04,Saturday,41-60
T01816,C6781,Female,53,Bengaluru,Beauty,5,734,2023-02-07,Cash,3670,2023-02,Tuesday,41-60
T01817,C1797,Male,69,Chennai,Sports,2,4252,2023-12-17,Wallet,8504,2023-12,Sunday,60+
T01818,C1828,Female,34,Delhi,Sports,5,3735,2023-08-09,Wallet,18675,2023-08,Wednesday,26-40
T01819,C5609,Male,40,Bengaluru,Beauty,2,1027,2023-05-22,Wallet,2054,2023-05,Monday,26-40
T01820,C9108,Female,19,Ahmedabad,Beauty,2,4286,2023-08-27,Card,8572,2023-08,Sunday,18-25
T01821,C8710,Female,44,Bengaluru,Beauty,3,734,2023-08-20,Wallet,2202,2023-08,Sunday,41-60
T01822,C5681,Female,25,Hyderabad,Sports,1,2041,2023-03-19,Wallet,2041,2023-03,Sunday,18-25
T01823,C9793,Female,40,Jaipur,Books,3,1771,2023-11-30,Cash,5313,2023-11,Thursday,26-40
T01824,C1133,Other,61,Mumbai,Sports,2,2768,2023-06-19,Upi,5536,2023-06,Monday,60+
T01825,C2761,Female,56,Chennai,Fashion,4,4772,2023-02-07,Card,19088,2023-02,Tuesday,41-60
T01826,C8060,Male,30,Pune,Groceries,2,3142,2023-04-04,Wallet,6284,2023-04,Tuesday,26-40
T01827,C3194,Other,54,Jaipur,Groceries,4,3507,2023-11-28,Wallet,14028,2023-11,Tuesday,41-60
T01828,C5333,Other,54,Bengaluru,Groceries,1,684,2023-10-22,Upi,684,2023-10,Sunday,41-60
T01829,C6992,Female,59,Ahmedabad,Beauty,5,3593,2023-06-23,Upi,17965,2023-06,Friday,41-60
T01830,C7606,Male,59,Kolkata,Books,5,2419,2023-08-21,Cash,12095,2023-08,Monday,41-60
T01831,C6995,Female,52,Pune,Books,2,1272,2023-09-28,Wallet,2544,2023-09,Thursday,41-60
T01832,C1741,Female,29,Ahmedabad,Beauty,2,302,2023-12-21,Wallet,604,2023-12,Thursday,26-40
T01833,C7563,Female,67,Mumbai,Sports,5,2775,2023-08-10,Wallet,13875,2023-08,Thursday,60+
T01834,C1838,Male,36,Chennai,Beauty,2,3051,2023-01-11,Card,6102,2023-01,Wednesday,26-40
T01835,C4189,Female,40,Hyderabad,Fashion,2,2844,2023-07-25,Upi,5688,2023-07,Tuesday,26-40
T01836,C6939,Male,38,Delhi,Beauty,1,3443,2023-10-22,Card,3443,2023-10,Sunday,26-40
T01837,C5728,Female,61,Mumbai,Furniture,2,3169,2023-05-31,Cash,6338,2023-05,Wednesday,60+
T01838,C2204,Female,50,Hyderabad,Sports,4,3955,2023-01-04,Wallet,15820,2023-01,Wednesday,41-60
T01839,C7329,Female,49,Jaipur,Beauty,1,2508,2023-11-16,Card,2508,2023-11,Thursday,41-60
T01840,C9261,Female,67,Kolkata,Fashion,3,355,2023-07-19,Wallet,1065,2023-07,Wednesday,60+
T01841,C8378,Male,65,Pune,Electronics,2,1413,2023-01-10,Card,2826,2023-01,Tuesday,60+
T01842,C5582,Female,46,Lucknow,Groceries,2,3117,2023-01-05,Card,6234,2023-01,Thursday,41-60
T01843,C2946,Other,23,Kolkata,Sports,4,465,2023-04-26,Upi,1860,2023-04,Wednesday,18-25
T01844,C3108,Male,42,Kolkata,Sports,1,2482,2023-06-15,Upi,2482,2023-06,Thursday,41-60
T01845,C2584,Male,57,Ahmedabad,Fashion,5,1329,2023-08-07,Wallet,6645,2023-08,Monday,41-60
T01846,C7453,Other,36,Lucknow,Books,2,4943,2023-03-19,Upi,9886,2023-03,Sunday,26-40
T01847,C7114,Other,47,Jaipur,Books,1,309,2023-05-13,Card,309,2023-05,Saturday,41-60
T01848,C6555,Male,58,Jaipur,Groceries,1,970,2023-04-25,Upi,970,2023-04,Tuesday,41-60
T01849,C6990,Male,27,Ahmedabad,Furniture,4,1832,2023-10-27,Card,7328,2023-10,Friday,26-40
T01850,C3363,Other,28,Ahmedabad,Electronics,4,2664,2023-12-12,Wallet,10656,2023-12,Tuesday,26-40
T01851,C4261,Female,58,Chennai,Fashion,5,4284,2023-06-17,Wallet,21420,2023-06,Saturday,41-60
T01852,C9341,Other,69,Lucknow,Beauty,3,4263,2023-09-30,Cash,12789,2023-09,Saturday,60+
T01853,C7576,Female,39,Bengaluru,Furniture,2,4863,2023-08-23,Card,9726,2023-08,Wednesday,26-40
T01854,C9193,Other,44,Chennai,Books,2,2918,2023-12-01,Cash,5836,2023-12,Friday,41-60
T01855,C1659,Male,58,Bengaluru,Furniture,3,1860,2023-12-07,Wallet,5580,2023-12,Thursday,41-60
T01856,C1742,Other,57,Chennai,Electronics,4,3203,2023-04-13,Cash,12812,2023-04,Thursday,41-60
T01857,C1637,Male,54,Hyderabad,Electronics,4,4873,2023-10-22,Wallet,19492,2023-10,Sunday,41-60
T01858,C3245,Female,43,Ahmedabad,Electronics,1,367,2023-07-01,Upi,367,2023-07,Saturday,41-60
T01859,C6456,Other,22,Kolkata,Furniture,5,1329,2023-10-23,Upi,6645,2023-10,Monday,18-25
T01860,C8761,Female,23,Chennai,Fashion,4,3221,2023-03-20,Wallet,12884,2023-03,Monday,18-25
T01861,C9508,Other,28,Mumbai,Furniture,1,742,2023-04-07,Cash,742,2023-04,Friday,26-40
T01862,C8487,Other,39,Bengaluru,Fashion,3,733,2023-03-17,Wallet,2199,2023-03,Friday,26-40
T01863,C3440,Female,32,Kolkata,Furniture,1,1939,2023-04-16,Wallet,1939,2023-04,Sunday,26-40
T01864,C9446,Other,38,Chennai,Electronics,3,4731,2023-06-07,Wallet,14193,2023-06,Wednesday,26-40
T01865,C3290,Male,38,Ahmedabad,Groceries,3,4224,2023-04-03,Wallet,12672,2023-04,Monday,26-40
T01866,C6373,Female,59,Bengaluru,Beauty,3,4805,2023-02-21,Cash,14415,2023-02,Tuesday,41-60
T01867,C6218,Female,36,Lucknow,Sports,3,4591,2023-01-14,Wallet,13773,2023-01,Saturday,26-40
T01868,C3662,Male,63,Bengaluru,Furniture,4,3524,2023-10-01,Upi,14096,2023-10,Sunday,60+
T01869,C7438,Female,35,Jaipur,Sports,2,4515,2023-11-05,Upi,9030,2023-11,Sunday,26-40
T01870,C5902,Other,56,Chennai,Sports,3,1093,2023-01-21,Card,3279,2023-01,Saturday,41-60
T01871,C6511,Male,59,Bengaluru,Sports,1,4423,2023-03-07,Upi,4423,2023-03,Tuesday,41-60
T01872,C9311,Other,43,Bengaluru,Books,2,521,2023-10-04,Upi,1042,2023-10,Wednesday,41-60
T01873,C9351,Other,35,Bengaluru,Furniture,1,3969,2023-06-28,Upi,3969,2023-06,Wednesday,26-40
T01874,C9721,Other,46,Bengaluru,Books,1,4396,2023-02-05,Wallet,4396,2023-02,Sunday,41-60
T01875,C9025,Other,67,Hyderabad,Groceries,1,4362,2023-06-17,Card,4362,2023-06,Saturday,60+
T01876,C5911,Other,41,Delhi,Sports,3,3712,2023-06-11,Card,11136,2023-06,Sunday,41-60
T01877,C8780,Other,65,Mumbai,Furniture,2,2696,2023-04-28,Card,5392,2023-04,Friday,60+
T01878,C1272,Male,55,Kolkata,Beauty,3,2305,2023-12-03,Card,6915,2023-12,Sunday,41-60
T01879,C7035,Male,51,Lucknow,Furniture,4,1697,2023-04-17,Cash,6788,2023-04,Monday,41-60
T01880,C6427,Female,46,Bengaluru,Furniture,3,4812,2023-04-14,Wallet,14436,2023-04,Friday,41-60
T01881,C2795,Male,44,Ahmedabad,Beauty,5,2500,2023-06-05,Upi,12500,2023-06,Monday,41-60
T01882,C7824,Male,28,Chennai,Furniture,1,2099,2023-03-25,Cash,2099,2023-03,Saturday,26-40
T01883,C6040,Male,29,Kolkata,Beauty,4,2792,2023-08-06,Card,11168,2023-08,Sunday,26-40
T01884,C1436,Male,19,Bengaluru,Furniture,2,2091,2023-05-19,Cash,4182,2023-05,Friday,18-25
T01885,C8775,Male,26,Hyderabad,Books,3,3065,2023-04-30,Card,9195,2023-04,Sunday,26-40
T01886,C5350,Male,64,Jaipur,Fashion,4,1991,2023-04-22,Cash,7964,2023-04,Saturday,60+
T01887,C4728,Female,33,Mumbai,Fashion,3,3834,2023-07-01,Cash,11502,2023-07,Saturday,26-40
T01888,C1841,Male,60,Kolkata,Sports,3,2678,2023-01-14,Upi,8034,2023-01,Saturday,41-60
T01889,C8871,Other,34,Kolkata,Fashion,3,1045,2023-03-12,Cash,3135,2023-03,Sunday,26-40
T01890,C3793,Female,65,Bengaluru,Furniture,1,2074,2023-08-14,Upi,2074,2023-08,Monday,60+
T01891,C9589,Male,62,Kolkata,Beauty,1,3745,2023-03-05,Wallet,3745,2023-03,Sunday,60+
T01892,C7229,Other,65,Ahmedabad,Furniture,1,3458,2023-07-12,Card,3458,2023-07,Wednesday,60+
T01893,C3421,Male,23,Jaipur,Fashion,5,3064,2023-01-14,Upi,15320,2023-01,Saturday,18-25
T01894,C4968,Other,31,Bengaluru,Beauty,2,752,2023-08-16,Card,1504,2023-08,Wednesday,26-40
T01895,C1517,Female,28,Jaipur,Sports,3,2983,2023-04-17,Wallet,8949,2023-04,Monday,26-40
T01896,C2800,Female,43,Chennai,Books,3,4691,2023-07-14,Upi,14073,2023-07,Friday,41-60
T01897,C4125,Other,24,Delhi,Sports,3,4242,2023-01-26,Card,12726,2023-01,Thursday,18-25
T01898,C1310,Male,24,Mumbai,Electronics,5,726,2023-08-17,Card,3630,2023-08,Thursday,18-25
T01899,C8225,Male,22,Pune,Beauty,5,3067,2023-08-13,Wallet,15335,2023-08,Sunday,18-25
T01900,C6139,Female,48,Ahmedabad,Fashion,5,4066,2023-07-24,Upi,20330,2023-07,Monday,41-60
T01901,C7861,Other,53,Bengaluru,Furniture,3,1987,2023-04-12,Card,5961,2023-04,Wednesday,41-60
T01902,C3481,Female,21,Ahmedabad,Furniture,2,3777,2023-04-16,Cash,7554,2023-04,Sunday,18-25
T01903,C7765,Other,19,Kolkata,Electronics,3,3531,2023-07-14,Card,10593,2023-07,Friday,18-25
T01904,C4340,Female,67,Bengaluru,Beauty,2,1982,2023-10-30,Cash,3964,2023-10,Monday,60+
T01905,C7723,Female,43,Mumbai,Fashion,5,4764,2023-03-05,Cash,23820,2023-03,Sunday,41-60
T01906,C9221,Other,51,Jaipur,Sports,4,1126,2023-02-17,Card,4504,2023-02,Friday,41-60
T01907,C8726,Female,66,Jaipur,Groceries,1,4504,2023-03-31,Upi,4504,2023-03,Friday,60+
T01908,C2020,Male,23,Kolkata,Electronics,1,2106,2023-09-17,Wallet,2106,2023-09,Sunday,18-25
T01909,C3262,Other,24,Chennai,Sports,2,3439,2023-10-24,Wallet,6878,2023-10,Tuesday,18-25
T01910,C9498,Other,34,Ahmedabad,Books,5,4890,2023-09-22,Card,24450,2023-09,Friday,26-40
T01911,C4397,Other,57,Chennai,Furniture,1,1231,2023-03-04,Card,1231,2023-03,Saturday,41-60
T01912,C6325,Other,27,Lucknow,Electronics,1,2232,2023-03-25,Cash,2232,2023-03,Saturday,26-40
T01913,C8837,Female,23,Bengaluru,Electronics,5,2450,2023-04-18,Card,12250,2023-04,Tuesday,18-25
T01914,C9609,Male,59,Lucknow,Groceries,2,2898,2023-03-03,Cash,5796,2023-03,Friday,41-60
T01915,C7173,Female,42,Ahmedabad,Sports,2,2671,2023-09-08,Cash,5342,2023-09,Friday,41-60
T01916,C6140,Male,37,Kolkata,Groceries,4,1066,2023-11-06,Cash,4264,2023-11,Monday,26-40
T01917,C3837,Male,32,Delhi,Electronics,1,767,2023-07-03,Upi,767,2023-07,Monday,26-40
T01918,C8531,Other,33,Ahmedabad,Sports,1,3446,2023-06-12,Card,3446,2023-06,Monday,26-40
T01919,C9734,Other,65,Mumbai,Fashion,5,3549,2023-08-01,Cash,17745,2023-08,Tuesday,60+
T01920,C6608,Other,36,Bengaluru,Electronics,5,4237,2023-04-08,Wallet,21185,2023-04,Saturday,26-40
T01921,C9950,Male,46,Jaipur,Groceries,3,1315,2023-04-18,Upi,3945,2023-04,Tuesday,41-60
T01922,C6804,Male,58,Delhi,Groceries,3,4818,2023-02-16,Card,14454,2023-02,Thursday,41-60
T01923,C5331,Other,26,Chennai,Groceries,4,4148,2023-09-17,Card,16592,2023-09,Sunday,26-40
T01924,C8932,Male,26,Mumbai,Groceries,2,1722,2023-07-04,Card,3444,2023-07,Tuesday,26-40
T01925,C4150,Female,51,Pune,Groceries,5,1573,2023-09-02,Card,7865,2023-09,Saturday,41-60
T01926,C5038,Other,28,Lucknow,Furniture,2,3819,2023-05-11,Cash,7638,2023-05,Thursday,26-40
T01927,C5571,Female,19,Hyderabad,Electronics,1,227,2023-09-18,Upi,227,2023-09,Monday,18-25
T01928,C5890,Female,20,Ahmedabad,Books,2,1466,2023-02-27,Card,2932,2023-02,Monday,18-25
T01929,C4684,Female,60,Kolkata,Fashion,2,1089,2023-08-22,Upi,2178,2023-08,Tuesday,41-60
T01930,C5876,Female,40,Delhi,Fashion,4,3529,2023-01-09,Cash,14116,2023-01,Monday,26-40
T01931,C5735,Other,38,Kolkata,Books,5,2257,2023-01-04,Cash,11285,2023-01,Wednesday,26-40
T01932,C4396,Female,48,Mumbai,Sports,3,4643,2023-07-14,Wallet,13929,2023-07,Friday,41-60
T01933,C9011,Other,47,Lucknow,Furniture,5,3949,2023-08-04,Card,19745,2023-08,Friday,41-60
T01934,C6194,Other,52,Hyderabad,Electronics,3,927,2023-07-24,Card,2781,2023-07,Monday,41-60
T01935,C8861,Female,35,Lucknow,Groceries,3,1135,2023-02-21,Cash,3405,2023-02,Tuesday,26-40
T01936,C6714,Male,53,Jaipur,Groceries,4,379,2023-07-01,Wallet,1516,2023-07,Saturday,41-60
T01937,C5480,Male,46,Hyderabad,Fashion,1,3634,2023-07-04,Card,3634,2023-07,Tuesday,41-60
T01938,C5715,Female,26,Chennai,Fashion,4,296,2023-06-08,Card,1184,2023-06,Thursday,26-40
T01939,C2996,Female,62,Hyderabad,Books,1,1467,2023-02-03,Card,1467,2023-02,Friday,60+
T01940,C9899,Male,52,Mumbai,Beauty,4,698,2023-08-11,Upi,2792,2023-08,Friday,41-60
T01941,C7220,Other,29,Delhi,Furniture,4,1184,2023-11-30,Upi,4736,2023-11,Thursday,26-40
T01942,C7464,Other,55,Jaipur,Electronics,5,4318,2023-06-03,Wallet,21590,2023-06,Saturday,41-60
T01943,C6654,Other,56,Ahmedabad,Electronics,5,4436,2023-04-28,Card,22180,2023-04,Friday,41-60
T01944,C3399,Other,47,Delhi,Sports,1,3279,2023-12-26,Wallet,3279,2023-12,Tuesday,41-60
T01945,C5758,Female,58,Jaipur,Groceries,2,3559,2023-02-13,Card,7118,2023-02,Monday,41-60
T01946,C1689,Male,65,Pune,Electronics,5,3002,2023-11-30,Cash,15010,2023-11,Thursday,60+
T01947,C5712,Female,58,Hyderabad,Books,3,1144,2023-11-26,Card,3432,2023-11,Sunday,41-60
T01948,C2294,Female,54,Ahmedabad,Electronics,2,3395,2023-07-19,Card,6790,2023-07,Wednesday,41-60
T01949,C6674,Other,45,Kolkata,Furniture,3,4662,2023-08-30,Cash,13986,2023-08,Wednesday,41-60
T01950,C8247,Male,51,Lucknow,Furniture,1,2077,2023-01-09,Cash,2077,2023-01,Monday,41-60
T01951,C5201,Male,58,Lucknow,Sports,5,2503,2023-05-21,Wallet,12515,2023-05,Sunday,41-60
T01952,C8849,Other,58,Jaipur,Groceries,1,1075,2023-11-28,Card,1075,2023-11,Tuesday,41-60
T01953,C4505,Female,52,Mumbai,Sports,2,2859,2023-06-15,Cash,5718,2023-06,Thursday,41-60
T01954,C4310,Female,37,Kolkata,Furniture,4,2857,2023-01-24,Upi,11428,2023-01,Tuesday,26-40
T01955,C9824,Female,40,Pune,Groceries,4,4945,2023-03-14,Wallet,19780,2023-03,Tuesday,26-40
T01956,C5442,Male,48,Bengaluru,Books,5,982,2023-05-08,Wallet,4910,2023-05,Monday,41-60
T01957,C5450,Female,52,Pune,Furniture,5,470,2023-04-01,Wallet,2350,2023-04,Saturday,41-60
T01958,C3249,Female,32,Kolkata,Furniture,1,704,2023-10-17,Wallet,704,2023-10,Tuesday,26-40
T01959,C2789,Female,69,Pune,Books,2,3007,2023-01-05,Wallet,6014,2023-01,Thursday,60+
T01960,C4920,Female,23,Kolkata,Beauty,4,3777,2023-03-07,Upi,15108,2023-03,Tuesday,18-25
T01961,C4972,Female,46,Mumbai,Books,5,3449,2023-09-23,Wallet,17245,2023-09,Saturday,41-60
T01962,C1831,Other,37,Chennai,Sports,4,3784,2023-03-21,Upi,15136,2023-03,Tuesday,26-40
T01963,C9700,Other,41,Kolkata,Fashion,5,3669,2023-03-13,Wallet,18345,2023-03,Monday,41-60
T01964,C4697,Male,44,Kolkata,Books,4,2469,2023-12-22,Card,9876,2023-12,Friday,41-60
T01965,C4814,Male,34,Chennai,Fashion,4,4008,2023-08-29,Wallet,16032,2023-08,Tuesday,26-40
T01966,C1860,Male,27,Ahmedabad,Sports,5,1202,2023-01-20,Card,6010,2023-01,Friday,26-40
T01967,C2641,Female,37,Jaipur,Beauty,3,1602,2023-02-01,Cash,4806,2023-02,Wednesday,26-40
T01968,C7771,Other,18,Delhi,Furniture,2,4929,2023-11-02,Card,9858,2023-11,Thursday,18-25
T01969,C6411,Female,18,Hyderabad,Books,2,4272,2023-04-18,Cash,8544,2023-04,Tuesday,18-25
T01970,C8739,Female,51,Ahmedabad,Furniture,1,786,2023-12-05,Upi,786,2023-12,Tuesday,41-60
T01971,C2647,Female,70,Pune,Beauty,2,1347,2023-05-31,Upi,2694,2023-05,Wednesday,60+
T01972,C3252,Other,66,Ahmedabad,Furniture,5,163,2023-07-10,Cash,815,2023-07,Monday,60+
T01973,C1084,Female,26,Chennai,Fashion,2,4962,2023-11-13,Wallet,9924,2023-11,Monday,26-40
T01974,C3587,Other,40,Bengaluru,Books,5,4958,2023-08-01,Wallet,24790,2023-08,Tuesday,26-40
T01975,C7666,Other,36,Pune,Beauty,1,3130,2023-03-22,Wallet,3130,2023-03,Wednesday,26-40
T01976,C8793,Male,48,Pune,Groceries,5,3815,2023-08-03,Upi,19075,2023-08,Thursday,41-60
T01977,C8822,Male,52,Bengaluru,Electronics,4,3207,2023-03-30,Upi,12828,2023-03,Thursday,41-60
T01978,C4267,Female,18,Lucknow,Books,5,2725,2023-03-31,Cash,13625,2023-03,Friday,18-25
T01979,C5706,Male,62,Lucknow,Sports,5,3692,2023-09-23,Upi,18460,2023-09,Saturday,60+
